Name,Date,Time,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,"THW
Index","THSW
Index",Bar,Rain,Rain Rate,Solar Rad.,Solar Energy,Column22,Hi,"UV
Index","UV
Dose",Hi UV,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET,Wind Samp,Wind Tx,"ISS
Recept",Arc. Int.
Table 6,12/2/2023,5:15,28.7,28.7,28.6,67,22,0,---,0,0,---,28.7,31.8,31.8,---,1013.2,0,0,788,16.94,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,5:30,29.3,29.3,28.7,66,22.3,0,---,0,0,---,29.3,32.7,32.7,---,1012.8,0,0,760,16.34,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,5:45,29.2,29.4,29.2,66,22.2,0,---,0,0,---,29.2,32.6,32.6,---,1012.5,0,0,758,16.3,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,6:00,29.7,29.7,29.2,62,21.6,0,---,0,0,---,29.7,32.8,32.8,---,1012.4,0,0,738,15.87,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,6:15,29.6,29.9,29.6,60,21,0,---,0,0,---,29.6,32.2,32.2,---,1012.1,0,0,715,15.37,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,6:30,29.3,29.6,29.2,64,21.8,0,---,0,0,---,29.3,32.3,32.3,---,1011.9,0,0,640,13.76,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,6:45,30.1,30.1,29.3,61,21.8,0,---,0,0,---,30.1,33.5,33.5,---,1011.8,0,0,654,14.06,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,7:00,30,30.2,29.8,58,20.8,0,---,0,0,---,30,32.7,32.7,---,1011.6,0,0,534,11.48,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,7:15,29.9,30.1,29.9,60,21.3,0,---,0,0,---,29.9,32.9,32.9,---,1011.3,0,0,576,12.39,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,7:30,30.1,30.2,29.9,60,21.5,0,---,0,0,---,30.1,33.3,33.3,---,1011.3,0,0,554,11.91,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,7:45,30,30.1,29.8,58,20.8,0,---,0,0,---,30,32.7,32.7,---,1011,0,0,441,9.48,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,8:00,29.9,30,29.8,58,20.7,0,---,0,0,---,29.9,32.4,32.4,---,1011,0,0,272,5.85,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,8:15,29.9,29.9,29.8,59,21.1,0,---,0,0,---,29.9,32.7,32.7,---,1010.8,0,0,359,7.72,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,8:30,30,30.1,29.9,57,20.6,0,---,0,0,---,30,32.4,32.4,---,1010.9,0,0,280,6.02,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,8:45,29.7,30,29.7,58,20.6,0,---,0,0,---,29.7,32.1,32.1,---,1011,0,0,127,2.73,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,9:00,29.8,29.8,29.7,57,20.3,0,---,0,0,---,29.8,32.1,32.1,---,1011,0,0,225,4.84,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,9:15,29.9,29.9,29.7,56,20.2,0,---,0,0,---,29.9,32.2,32.2,---,1011,0,0,184,3.96,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,9:30,30.2,30.3,29.9,56,20.5,0,---,0,0,---,30.2,32.7,32.7,---,1011,0,0,130,2.8,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,9:45,29.7,30.3,29.7,56,20,0,---,0,0,---,29.7,31.7,31.7,---,1011.1,0,0,75,1.61,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,10:00,29,29.7,29,56,19.3,0,---,0,0,---,29,30.6,30.6,---,1011.3,0,0,35,0.75,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,10:15,28.6,29,28.6,57,19.2,0,---,0,0,---,28.6,29.9,29.9,---,1011.3,0,0,18,0.39,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,10:30,28.3,28.6,28.3,58,19.3,0,---,0,0,---,28.3,29.7,29.7,---,1011.5,0,0,5,0.11,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,10:45,27.6,28.3,27.6,62,19.6,0,---,0,0,---,27.6,28.9,28.9,---,1011.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,11:00,27.3,27.6,27.3,64,19.9,0,---,0,0,---,27.3,28.7,28.7,---,1012,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,11:15,27.2,27.3,27.2,65,20.1,0,---,0,0,---,27.2,28.6,28.6,---,1012.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,11:30,27,27.2,27,65,19.9,0,---,0,0,---,27,28.3,28.3,---,1012.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,11:45,26.8,27,26.8,66,19.9,0,---,0,0,---,26.8,28,28,---,1012.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,12:00,26.7,26.8,26.7,68,20.3,0,---,0,0,---,26.7,28,28,---,1012.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,12:15,26.4,26.7,26.4,70,20.5,0,---,0,0,---,26.4,27.8,27.8,---,1013.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,12:30,26.2,26.4,26.2,68,19.8,0,---,0,0,---,26.2,27.4,27.4,---,1013.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,12:45,26.2,26.3,26.2,68,19.8,0,---,0,0,---,26.2,27.4,27.4,---,1013.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,13:00,26.2,26.3,26.2,69,20,0,---,0,0,---,26.2,27.4,27.4,---,1013.7,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,13:15,26,26.2,25.9,71,20.3,0,---,0,0,---,26,27.3,27.3,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,13:30,25.8,26,25.8,71,20.1,0,---,0,0,---,25.8,27,27,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,13:45,25.2,25.8,25.2,73,20,0,---,0,0,---,25.2,26.5,26.5,---,1014.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,14:00,25,25.2,24.9,73,19.8,0,---,0,0,---,25,26.3,26.3,---,1014.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,14:15,24.9,25,24.9,73,19.7,0,---,0,0,---,24.9,26.1,26.1,---,1014.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,14:30,24.8,24.9,24.8,73,19.7,0,---,0,0,---,24.8,26.1,26.1,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,14:45,24.9,24.9,24.8,73,19.7,0,---,0,0,---,24.9,26.1,26.1,---,1014.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,15:00,25,25,24.9,71,19.4,0,---,0,0,---,25,26.1,26.1,---,1014.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,15:15,25.1,25.1,24.9,70,19.2,0,---,0,0,---,25.1,26.1,26.1,---,1014.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,15:30,25,25.1,24.9,70,19.1,0,---,0,0,---,25,26.1,26.1,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,15:45,24.7,25,24.7,73,19.6,0,---,0,0,---,24.7,25.9,25.9,---,1014.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,16:00,24.4,24.8,24.4,73,19.3,0,---,0,0,---,24.4,25.7,25.7,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,16:15,24.4,24.4,24.3,75,19.7,0,---,0,0,---,24.4,25.7,25.7,---,1014.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,16:30,24.3,24.4,24.3,74,19.3,0,---,0,0,---,24.3,25.5,25.5,---,1014.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,16:45,24.2,24.3,24.2,74,19.2,0,---,0,0,---,24.2,25.3,25.3,---,1014.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,17:00,24.2,24.2,24.2,75,19.5,0,---,0,0,---,24.2,25.4,25.4,---,1014.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,17:15,24.2,24.2,24.1,74,19.2,0,---,0,0,---,24.2,25.3,25.3,---,1014,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,17:30,24.2,24.3,24.2,75,19.5,0,---,0,0,---,24.2,25.5,25.5,---,1013.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,17:45,24.2,24.3,24.2,76,19.7,0,---,0,0,---,24.2,25.6,25.6,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,18:00,24,24.2,24,77,19.7,0,---,0,0,---,24,25.3,25.3,---,1013.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,18:15,23.3,24,23.3,79,19.5,0,---,0,0,---,23.3,24.4,24.4,---,1013.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,18:30,22.9,23.3,22.9,78,18.8,0,---,0,0,---,22.9,23.8,23.8,---,1013.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,18:45,22.9,22.9,22.8,77,18.6,0,---,0,0,---,22.9,23.8,23.8,---,1013.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,19:00,23,23.1,22.8,78,19,0,---,0,0,---,23,24,24,---,1013.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,19:15,23.2,23.2,23,78,19.2,0,---,0,0,---,23.2,24.3,24.3,---,1013.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,19:30,23.2,23.2,23.2,77,18.9,0,---,0,0,---,23.2,24.2,24.2,---,1013.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,19:45,23.2,23.2,23.2,78,19.2,0,---,0,0,---,23.2,24.3,24.3,---,1013.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,20:00,23.2,23.3,23.2,80,19.6,0,---,0,0,---,23.2,24.3,24.3,---,1013.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,20:15,22.9,23.2,22.9,79,19.1,0,---,0,0,---,22.9,23.9,23.9,---,1013,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,20:30,22.9,23,22.8,75,18.3,0,---,0,0,---,22.9,23.8,23.8,---,1012.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,20:45,22.7,22.9,22.7,78,18.6,0,---,0,0,---,22.7,23.6,23.6,---,1012.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,21:00,22.2,22.7,22.2,79,18.4,0,---,0,0,---,22.2,22.9,22.9,---,1013,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,21:15,---,22.2,21.9,80,---,0,---,0,0,---,---,---,---,---,1013,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,21:30,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.2,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,21:45,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.3,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,22:00,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.4,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,22:15,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.5,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,22:30,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.7,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,22:45,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1013.8,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,23:00,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1014.1,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,23:15,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1014,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,23:30,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1014.2,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/2/2023,23:45,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1014.5,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 6,12/3/2023,00:00,---,---,---,---,---,0,---,0,0,---,---,---,---,---,1014.7,0,0,---,---,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,0:15,22.6,22.6,22.2,80,19,0,---,0,0,---,22.6,23.6,23.6,---,1014.9,0,0,109,2.34,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,0:30,23.3,23.4,22.6,79,19.5,0,---,0,0,---,23.3,24.4,24.4,---,1015,0,0,153,3.29,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,0:45,23.8,23.8,23.4,78,19.8,0,---,0,0,---,23.8,25.1,25.1,---,1015.3,0,0,199,4.28,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,1:00,24.6,24.6,23.8,78,20.5,0,---,0,0,---,24.6,26.1,26.1,---,1015.6,0,0,258,5.55,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,1:15,24.4,24.6,24.3,80,20.7,0,---,0,0,---,24.4,26,26,---,1015.8,0,0,306,6.58,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,1:30,24.4,24.4,24.2,79,20.6,0,---,0,0,---,24.4,26,26,---,1015.9,0,0,354,7.61,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,1:45,25,25,24.4,77,20.7,0,---,0,0,---,25,26.5,26.5,---,1016,0,0,400,8.6,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,2:00,25.8,25.8,24.9,75,21,0,---,0,0,---,25.8,27.3,27.3,---,1015.9,0,0,447,9.61,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,2:15,26.2,26.2,25.8,75,21.4,0,---,0,0,---,26.2,27.9,27.9,---,1015.9,0,0,496,10.67,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,2:30,25.9,26.2,25.9,75,21.2,0,---,0,0,---,25.9,27.6,27.6,---,1015.9,0,0,540,11.61,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,2:45,26.1,26.1,25.9,75,21.3,0,---,0,0,---,26.1,27.7,27.7,---,1015.9,0,0,581,12.49,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,3:00,26.6,26.6,26.1,72,21.1,0,---,0,0,---,26.6,28.2,28.2,---,1015.8,0,0,615,13.22,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,3:15,27.1,27.1,26.6,69,20.9,0,---,0,0,---,27.1,28.7,28.7,---,1015.7,0,0,644,13.85,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,3:30,27.4,27.4,27.1,62,19.5,0,---,0,0,---,27.4,28.7,28.7,---,1015.5,0,0,668,14.36,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,3:45,27.4,27.6,27.4,60,18.9,0,---,0,0,---,27.4,28.4,28.4,---,1015.4,0,0,706,15.18,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,4:00,27.8,27.8,27.4,62,19.8,0,---,0,0,---,27.8,29.2,29.2,---,1015.1,0,0,715,15.37,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,4:15,28.1,28.1,27.7,63,20.4,0,---,0,0,---,28.1,29.9,29.9,---,1014.8,0,0,717,15.42,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,4:30,28.3,28.5,28.1,61,20.1,0,---,0,0,---,28.3,29.9,29.9,---,1014.5,0,0,724,15.57,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,4:45,28.7,28.7,28.3,60,20.1,0,---,0,0,---,28.7,30.5,30.5,---,1014.2,0,0,725,15.59,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,5:00,28.7,28.7,28.6,61,20.4,0,---,0,0,---,28.7,30.7,30.7,---,1013.9,0,0,729,15.68,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,5:15,28.9,29,28.7,59,20.1,0,---,0,0,---,28.9,30.8,30.8,---,1013.7,0,0,745,16.02,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,5:30,28.8,28.9,28.7,57,19.4,0,---,0,0,---,28.8,30.4,30.4,---,1013.3,0,0,736,15.83,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,5:45,28.9,28.9,28.6,54,18.7,0,---,0,0,---,28.9,30.3,30.3,---,1012.9,0,0,725,15.59,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,6:00,29.3,29.3,28.9,53,18.8,0,---,0,0,---,29.3,30.7,30.7,---,1012.6,0,0,725,15.59,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,6:15,29.5,29.6,29.3,51,18.3,0,---,0,0,---,29.5,30.7,30.7,---,1012.5,0,0,714,15.35,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,6:30,30.2,30.2,29.4,49,18.3,0,---,0,0,---,30.2,31.4,31.4,---,1012.4,0,0,687,14.77,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,6:45,30,30.3,30,48,17.8,0,---,0,0,---,30,31,31,---,1012.2,0,0,653,14.04,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,7:00,29.8,30,29.8,53,19.2,0,---,0,0,---,29.8,31.4,31.4,---,1012,0,0,618,13.29,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,7:15,29.7,29.9,29.7,49,17.9,0,---,0,0,---,29.7,30.7,30.7,---,1011.8,0,0,570,12.26,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,7:30,29.7,29.7,29.5,50,18.2,0,---,0,0,---,29.7,30.8,30.8,---,1011.7,0,0,527,11.33,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,7:45,29.6,29.7,29.5,51,18.3,0,---,0,0,---,29.6,30.7,30.7,---,1011.6,0,0,492,10.58,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,8:00,29.6,29.6,29.5,53,19,0,---,0,0,---,29.6,31,31,---,1011.6,0,0,448,9.63,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,8:15,29.6,29.6,29.3,53,19,0,---,0,0,---,29.6,31,31,---,1011.6,0,0,405,8.71,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,8:30,29.7,29.7,29.4,54,19.4,0,---,0,0,---,29.7,31.3,31.3,---,1011.5,0,0,358,7.7,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,8:45,29.3,29.8,29.3,54,19.1,0,---,0,0,---,29.3,30.8,30.8,---,1011.3,0,0,295,6.34,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,9:00,29.6,29.6,29.2,54,19.3,0,---,0,0,---,29.6,31.2,31.2,---,1011.4,0,0,235,5.05,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,9:15,30.1,30.1,29.6,53,19.4,0,---,0,0,---,30.1,31.8,31.8,---,1011.5,0,0,177,3.81,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,9:30,30.3,30.4,30.1,54,20,0,---,0,0,---,30.3,32.6,32.6,---,1011.5,0,0,134,2.88,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,9:45,29.8,30.3,29.8,54,19.5,0,---,0,0,---,29.8,31.6,31.6,---,1011.6,0,0,87,1.87,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,10:00,29.6,29.8,29.5,55,19.6,0,---,0,0,---,29.6,31.3,31.3,---,1011.7,0,0,41,0.88,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,10:15,29.2,29.6,29.2,57,19.8,0,---,0,0,---,29.2,31,31,---,1011.9,0,0,21,0.45,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,10:30,27.8,29.2,27.8,62,19.8,0,---,0,0,---,27.8,29.2,29.2,---,1012,0,0,5,0.11,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,10:45,27.4,27.8,27.3,65,20.2,0,---,0,0,---,27.4,28.9,28.9,---,1011.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,11:00,27.1,27.4,27.1,66,20.2,0,---,0,0,---,27.1,28.4,28.4,---,1012.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,11:15,26.8,27.1,26.8,68,20.4,0,---,0,0,---,26.8,28.2,28.2,---,1012.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,11:30,26.6,26.8,26.6,69,20.4,0,---,0,0,---,26.6,27.9,27.9,---,1012.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,11:45,26.4,26.6,26.4,69,20.3,0,---,0,0,---,26.4,27.8,27.8,---,1012.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,12:00,26.4,26.4,26.4,71,20.8,0,---,0,0,---,26.4,27.9,27.9,---,1013.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,12:15,26.4,26.4,26.4,71,20.7,0,---,0,0,---,26.4,27.9,27.9,---,1013.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,12:30,26.2,26.4,26.2,71,20.5,0,---,0,0,---,26.2,27.6,27.6,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,12:45,26.2,26.2,26.1,71,20.5,0,---,0,0,---,26.2,27.6,27.6,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,13:00,26.2,26.2,26.2,73,20.9,0,---,0,0,---,26.2,27.7,27.7,---,1013.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,13:15,25.9,26.2,25.9,73,20.7,0,---,0,0,---,25.9,27.3,27.3,---,1013.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,13:30,25.7,25.9,25.7,74,20.7,0,---,0,0,---,25.7,27.2,27.2,---,1014.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,13:45,25.7,25.7,25.6,75,20.9,0,---,0,0,---,25.7,27.2,27.2,---,1014.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,14:00,25.5,25.6,25.4,76,21,0,---,0,0,---,25.5,27,27,---,1014.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,14:15,25.4,25.6,25.4,74,20.5,0,---,0,0,---,25.4,26.8,26.8,---,1014.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,14:30,25.3,25.5,25.3,76,20.8,0,---,0,0,---,25.3,26.8,26.8,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,14:45,25.2,25.4,25.2,76,20.7,0,---,0,0,---,25.2,26.7,26.7,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,15:00,25.2,25.3,25.2,76,20.6,0,---,0,0,---,25.2,26.6,26.6,---,1014.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,15:15,24.9,25.2,24.9,77,20.6,0,---,0,0,---,24.9,26.4,26.4,---,1014.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,15:30,24.3,24.9,24.3,77,20,0,---,0,0,---,24.3,25.7,25.7,---,1014.3,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,15:45,24.2,24.3,24.1,76,19.7,0,---,0,0,---,24.2,25.4,25.4,---,1014.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,16:00,24.3,24.3,24.2,76,19.8,0,---,0,0,---,24.3,25.7,25.7,---,1014,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,16:15,24.3,24.3,24.3,76,19.8,0,---,0,0,---,24.3,25.6,25.6,---,1014,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,16:30,24.3,24.3,24.2,75,19.6,0,---,0,0,---,24.3,25.6,25.6,---,1013.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,16:45,24.4,24.4,24.3,75,19.7,0,---,0,0,---,24.4,25.7,25.7,---,1013.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,17:00,24.4,24.4,24.4,76,19.9,0,---,0,0,---,24.4,25.8,25.8,---,1013.7,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,17:15,24.3,24.4,24.3,76,19.8,0,---,0,0,---,24.3,25.6,25.6,---,1013.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,17:30,24.1,24.3,24.1,78,20,0,---,0,0,---,24.1,25.4,25.4,---,1013.5,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,17:45,23.6,24.1,23.6,79,19.8,0,---,0,0,---,23.6,24.8,24.8,---,1013.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,18:00,23.3,23.6,23.2,80,19.6,0,---,0,0,---,23.3,24.4,24.4,---,1013,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,18:15,23.2,23.3,23.2,80,19.6,0,---,0,0,---,23.2,24.3,24.3,---,1012.8,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,18:30,23.1,23.2,23.1,81,19.7,0,---,0,0,---,23.1,24.2,24.2,---,1012.6,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,18:45,22.9,23.1,22.9,82,19.7,0,---,0,0,---,22.9,24,24,---,1012.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,19:00,22.7,22.9,22.7,83,19.7,0,---,0,0,---,22.7,23.8,23.8,---,1012.4,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,19:15,22.7,22.7,22.6,83,19.6,0,---,0,0,---,22.7,23.7,23.7,---,1012.2,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,19:30,22.6,22.7,22.6,83,19.6,0,---,0,0,---,22.6,23.7,23.7,---,1012.1,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,19:45,22.6,22.6,22.6,83,19.5,0,---,0,0,---,22.6,23.6,23.6,---,1012,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,20:00,22.7,22.7,22.6,83,19.6,0,---,0,0,---,22.7,23.7,23.7,---,1011.9,0,0,0,0,,,,,,,,,,,,,,,,,,
Table 7,12/3/2023,20:15,22.6,22.7,22.6,84,19.8,0,---,0,0,---,22.6,23.7,23.7,---,1012,0,0,0,0,,,,,,,,,,,,,,,,,,
